exerciseId,patternId,exerciseName,imageFilename,imageURL,key,mode,rhythm,articulation,dynamic,timeSignature,direction,description,patternType
216,16,C Natural Minor Whole Note Long Tone Fermata Pattern 16,216_c_natural_minor_whole_note_long_tone_fermata_Pattern_16.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/216_c_natural_minor_whole_note_long_tone_fermata_Pattern_16.cropped.png,c,natural_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
217,17,C Natural Minor Quarter Note Scale Pattern 17,217_c_natural_minor_quarter_note_scale_Pattern_17.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/217_c_natural_minor_quarter_note_scale_Pattern_17.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,Play strictly in time with the metronome.,scale
218,18,C Natural Minor Quarter Note Scale Pattern 18,218_c_natural_minor_quarter_note_scale_Pattern_18.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/218_c_natural_minor_quarter_note_scale_Pattern_18.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
219,19,C Natural Minor Whole Note Long Tone Fermata Pattern 19,219_c_natural_minor_whole_note_long_tone_fermata_Pattern_19.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/219_c_natural_minor_whole_note_long_tone_fermata_Pattern_19.cropped.png,c,natural_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
220,20,C Natural Minor Quarter Note Scale Pattern 20,220_c_natural_minor_quarter_note_scale_Pattern_20.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/220_c_natural_minor_quarter_note_scale_Pattern_20.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,Adding the ninth helps the scale fit the metre.,scale
221,21,C Natural Minor Quarter Note Arpeggio Pattern 21,221_c_natural_minor_quarter_note_arpeggio_Pattern_21.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/221_c_natural_minor_quarter_note_arpeggio_Pattern_21.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,This is an arpeggio. Notice how it skips notes..,arpeggio
222,22,C Natural Minor Quarter Note Scale Pattern 22,222_c_natural_minor_quarter_note_scale_Pattern_22.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/222_c_natural_minor_quarter_note_scale_Pattern_22.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,Quick finger movement for a clean sound.,scale
223,23,C Natural Minor Quarter Note Arpeggio Pattern 23,223_c_natural_minor_quarter_note_arpeggio_Pattern_23.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/223_c_natural_minor_quarter_note_arpeggio_Pattern_23.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
224,24,C Natural Minor Quarter Note Arpeggio Pattern 24,224_c_natural_minor_quarter_note_arpeggio_Pattern_24.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/224_c_natural_minor_quarter_note_arpeggio_Pattern_24.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
225,25,C Natural Minor Whole Note Long Tone Fermata Pattern 25,225_c_natural_minor_whole_note_long_tone_fermata_Pattern_25.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/225_c_natural_minor_whole_note_long_tone_fermata_Pattern_25.cropped.png,c,natural_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
226,26,C Natural Minor Dotted Half Note Long Tone Pattern 26,226_c_natural_minor_dotted_half_note_long_tone_Pattern_26.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/226_c_natural_minor_dotted_half_note_long_tone_Pattern_26.cropped.png,c,natural_minor,dotted_half_note,[],,"(3, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
227,27,C Natural Minor Quarter Note Rhythm Pattern 27,227_c_natural_minor_quarter_note_rhythm_Pattern_27.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/227_c_natural_minor_quarter_note_rhythm_Pattern_27.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
228,28,C Natural Minor Quarter Note Rhythm Pattern 28,228_c_natural_minor_quarter_note_rhythm_Pattern_28.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/228_c_natural_minor_quarter_note_rhythm_Pattern_28.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
229,29,C Natural Minor Quarter Note Rhythm Pattern 29,229_c_natural_minor_quarter_note_rhythm_Pattern_29.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/229_c_natural_minor_quarter_note_rhythm_Pattern_29.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
230,30,C Natural Minor Half Note Scale Pattern 30,230_c_natural_minor_half_note_scale_Pattern_30.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/230_c_natural_minor_half_note_scale_Pattern_30.cropped.png,c,natural_minor,half_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.
 Play each note evenly.",scale
231,31,C Natural Minor Scale Pattern 31,231_c_natural_minor_scale_Pattern_31.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/231_c_natural_minor_scale_Pattern_31.cropped.png,c,natural_minor,,[],,"(3, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
232,32,C Natural Minor Quarter Note Rhythm Pattern 32,232_c_natural_minor_quarter_note_rhythm_Pattern_32.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/232_c_natural_minor_quarter_note_rhythm_Pattern_32.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
233,33,C Natural Minor Quarter Note Rhythm Pattern 33,233_c_natural_minor_quarter_note_rhythm_Pattern_33.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/233_c_natural_minor_quarter_note_rhythm_Pattern_33.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
234,34,C Natural Minor Quarter Note Rhythm Pattern 34,234_c_natural_minor_quarter_note_rhythm_Pattern_34.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/234_c_natural_minor_quarter_note_rhythm_Pattern_34.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
235,35,C Natural Minor Quarter Note Scale Pattern 35,235_c_natural_minor_quarter_note_scale_Pattern_35.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/235_c_natural_minor_quarter_note_scale_Pattern_35.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
236,36,C Natural Minor Quarter Note Scale Pattern 36,236_c_natural_minor_quarter_note_scale_Pattern_36.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/236_c_natural_minor_quarter_note_scale_Pattern_36.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
237,37,C Natural Minor Quarter Note Scale Pattern 37,237_c_natural_minor_quarter_note_scale_Pattern_37.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/237_c_natural_minor_quarter_note_scale_Pattern_37.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
238,38,C Natural Minor Quarter Note Scale Pattern 38,238_c_natural_minor_quarter_note_scale_Pattern_38.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/238_c_natural_minor_quarter_note_scale_Pattern_38.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
239,39,C Natural Minor Quarter Note Scale Pattern 39,239_c_natural_minor_quarter_note_scale_Pattern_39.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/239_c_natural_minor_quarter_note_scale_Pattern_39.cropped.png,c,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
240,0,C Harmonic Minor Whole Note Long Tone Fermata Pattern 0,240_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_0.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/240_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_0.cropped.png,c,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note for as long as you can. Make sure it has a clean ending!,long_tone
241,1,C Harmonic Minor Whole Note Long Tone Fermata Pattern 1,241_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_1.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/241_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_1.cropped.png,c,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note for as long as you can. Make sure it has a clean ending!,long_tone
242,2,C Harmonic Minor Quarter-Note Rhythm Pattern 2,242_c_harmonic_minor_quarter-note_rhythm_Pattern_2.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/242_c_harmonic_minor_quarter-note_rhythm_Pattern_2.cropped.png,c,harmonic_minor,quarter-note,[],,"(4, 4)",,Play both notes evenly and in time.,rhythm
243,3,C Harmonic Minor Quarter-Note Rhythm Pattern 3,243_c_harmonic_minor_quarter-note_rhythm_Pattern_3.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/243_c_harmonic_minor_quarter-note_rhythm_Pattern_3.cropped.png,c,harmonic_minor,quarter-note,[],,"(4, 4)",,Play the notes evenly and precisely.,rhythm
244,4,C Harmonic Minor Quarter-Note Rhythm Pattern 4,244_c_harmonic_minor_quarter-note_rhythm_Pattern_4.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/244_c_harmonic_minor_quarter-note_rhythm_Pattern_4.cropped.png,c,harmonic_minor,quarter-note,[],,"(4, 4)",,"Quick, precise finger movement.",rhythm
245,5,C Harmonic Minor Quarter-Note Rhythm Pattern 5,245_c_harmonic_minor_quarter-note_rhythm_Pattern_5.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/245_c_harmonic_minor_quarter-note_rhythm_Pattern_5.cropped.png,c,harmonic_minor,quarter-note,[],,"(4, 4)",,Play all notes with the same tone.,rhythm
246,6,C Harmonic Minor Whole Note Long Tone Pattern 6,246_c_harmonic_minor_whole_note_long_tone_Pattern_6.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/246_c_harmonic_minor_whole_note_long_tone_Pattern_6.cropped.png,c,harmonic_minor,whole_note,[],,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
247,7,C Harmonic Minor Quarter-Note Interval Pattern 7,247_c_harmonic_minor_quarter-note_interval_Pattern_7.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/247_c_harmonic_minor_quarter-note_interval_Pattern_7.cropped.png,c,harmonic_minor,quarter-note,[],,"(4, 4)",,Quick and precise finger movement.,interval
248,8,C Harmonic Minor Whole Note Long Tone Fermata Pattern 8,248_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_8.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/248_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_8.cropped.png,c,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
249,9,C Harmonic Minor Quarter Note Scale Pattern 9,249_c_harmonic_minor_quarter_note_scale_Pattern_9.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/249_c_harmonic_minor_quarter_note_scale_Pattern_9.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,Play all notes evenly. Look ahead to the next note.,scale
250,10,C Harmonic Minor Whole Note Long Tone Fermata Pattern 10,250_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_10.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/250_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_10.cropped.png,c,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
251,11,C Harmonic Minor Quarter Note Scale Pattern 11,251_c_harmonic_minor_quarter_note_scale_Pattern_11.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/251_c_harmonic_minor_quarter_note_scale_Pattern_11.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,Play all notes evenly. Look ahead to the next note.,scale
252,12,C Harmonic Minor Quarter Note Arpeggio Pattern 12,252_c_harmonic_minor_quarter_note_arpeggio_Pattern_12.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/252_c_harmonic_minor_quarter_note_arpeggio_Pattern_12.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,This is an arpeggio. Notice how it skips notes..,arpeggio
253,13,C Harmonic Minor Whole Note Long Tone Fermata Pattern 13,253_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_13.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/253_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_13.cropped.png,c,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
254,14,C Harmonic Minor Quarter Note Scale Pattern 14,254_c_harmonic_minor_quarter_note_scale_Pattern_14.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/254_c_harmonic_minor_quarter_note_scale_Pattern_14.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,Play each note evenly. Repeat as many times as you can!,scale
255,15,C Harmonic Minor Quarter Note Scale Pattern 15,255_c_harmonic_minor_quarter_note_scale_Pattern_15.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/255_c_harmonic_minor_quarter_note_scale_Pattern_15.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,Play strictly in time with the metronome.,scale
256,16,C Harmonic Minor Whole Note Long Tone Fermata Pattern 16,256_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_16.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/256_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_16.cropped.png,c,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
257,17,C Harmonic Minor Quarter Note Scale Pattern 17,257_c_harmonic_minor_quarter_note_scale_Pattern_17.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/257_c_harmonic_minor_quarter_note_scale_Pattern_17.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,Play strictly in time with the metronome.,scale
258,18,C Harmonic Minor Quarter Note Scale Pattern 18,258_c_harmonic_minor_quarter_note_scale_Pattern_18.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/258_c_harmonic_minor_quarter_note_scale_Pattern_18.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
259,19,C Harmonic Minor Whole Note Long Tone Fermata Pattern 19,259_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_19.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/259_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_19.cropped.png,c,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
260,20,C Harmonic Minor Quarter Note Scale Pattern 20,260_c_harmonic_minor_quarter_note_scale_Pattern_20.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/260_c_harmonic_minor_quarter_note_scale_Pattern_20.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,Adding the ninth helps the scale fit the metre.,scale
261,21,C Harmonic Minor Quarter Note Arpeggio Pattern 21,261_c_harmonic_minor_quarter_note_arpeggio_Pattern_21.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/261_c_harmonic_minor_quarter_note_arpeggio_Pattern_21.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,This is an arpeggio. Notice how it skips notes..,arpeggio
262,22,C Harmonic Minor Quarter Note Scale Pattern 22,262_c_harmonic_minor_quarter_note_scale_Pattern_22.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/262_c_harmonic_minor_quarter_note_scale_Pattern_22.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,Quick finger movement for a clean sound.,scale
263,23,C Harmonic Minor Quarter Note Arpeggio Pattern 23,263_c_harmonic_minor_quarter_note_arpeggio_Pattern_23.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/263_c_harmonic_minor_quarter_note_arpeggio_Pattern_23.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
264,24,C Harmonic Minor Quarter Note Arpeggio Pattern 24,264_c_harmonic_minor_quarter_note_arpeggio_Pattern_24.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/264_c_harmonic_minor_quarter_note_arpeggio_Pattern_24.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
265,25,C Harmonic Minor Whole Note Long Tone Fermata Pattern 25,265_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_25.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/265_c_harmonic_minor_whole_note_long_tone_fermata_Pattern_25.cropped.png,c,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
266,26,C Harmonic Minor Dotted Half Note Long Tone Pattern 26,266_c_harmonic_minor_dotted_half_note_long_tone_Pattern_26.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/266_c_harmonic_minor_dotted_half_note_long_tone_Pattern_26.cropped.png,c,harmonic_minor,dotted_half_note,[],,"(3, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
267,27,C Harmonic Minor Quarter Note Rhythm Pattern 27,267_c_harmonic_minor_quarter_note_rhythm_Pattern_27.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/267_c_harmonic_minor_quarter_note_rhythm_Pattern_27.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
268,28,C Harmonic Minor Quarter Note Rhythm Pattern 28,268_c_harmonic_minor_quarter_note_rhythm_Pattern_28.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/268_c_harmonic_minor_quarter_note_rhythm_Pattern_28.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
269,29,C Harmonic Minor Quarter Note Rhythm Pattern 29,269_c_harmonic_minor_quarter_note_rhythm_Pattern_29.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/269_c_harmonic_minor_quarter_note_rhythm_Pattern_29.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
270,30,C Harmonic Minor Half Note Scale Pattern 30,270_c_harmonic_minor_half_note_scale_Pattern_30.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/270_c_harmonic_minor_half_note_scale_Pattern_30.cropped.png,c,harmonic_minor,half_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.
 Play each note evenly.",scale
271,31,C Harmonic Minor Scale Pattern 31,271_c_harmonic_minor_scale_Pattern_31.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/271_c_harmonic_minor_scale_Pattern_31.cropped.png,c,harmonic_minor,,[],,"(3, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
272,32,C Harmonic Minor Quarter Note Rhythm Pattern 32,272_c_harmonic_minor_quarter_note_rhythm_Pattern_32.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/272_c_harmonic_minor_quarter_note_rhythm_Pattern_32.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
273,33,C Harmonic Minor Quarter Note Rhythm Pattern 33,273_c_harmonic_minor_quarter_note_rhythm_Pattern_33.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/273_c_harmonic_minor_quarter_note_rhythm_Pattern_33.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
274,34,C Harmonic Minor Quarter Note Rhythm Pattern 34,274_c_harmonic_minor_quarter_note_rhythm_Pattern_34.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/274_c_harmonic_minor_quarter_note_rhythm_Pattern_34.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
275,35,C Harmonic Minor Quarter Note Scale Pattern 35,275_c_harmonic_minor_quarter_note_scale_Pattern_35.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/275_c_harmonic_minor_quarter_note_scale_Pattern_35.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
276,36,C Harmonic Minor Quarter Note Scale Pattern 36,276_c_harmonic_minor_quarter_note_scale_Pattern_36.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/276_c_harmonic_minor_quarter_note_scale_Pattern_36.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
277,37,C Harmonic Minor Quarter Note Scale Pattern 37,277_c_harmonic_minor_quarter_note_scale_Pattern_37.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/277_c_harmonic_minor_quarter_note_scale_Pattern_37.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
278,38,C Harmonic Minor Quarter Note Scale Pattern 38,278_c_harmonic_minor_quarter_note_scale_Pattern_38.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/278_c_harmonic_minor_quarter_note_scale_Pattern_38.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
279,39,C Harmonic Minor Quarter Note Scale Pattern 39,279_c_harmonic_minor_quarter_note_scale_Pattern_39.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/279_c_harmonic_minor_quarter_note_scale_Pattern_39.cropped.png,c,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
280,0,C Jazz Minor Whole Note Long Tone Fermata Pattern 0,280_c_jazz_minor_whole_note_long_tone_fermata_Pattern_0.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/280_c_jazz_minor_whole_note_long_tone_fermata_Pattern_0.cropped.png,c,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note for as long as you can. Make sure it has a clean ending!,long_tone
281,1,C Jazz Minor Whole Note Long Tone Fermata Pattern 1,281_c_jazz_minor_whole_note_long_tone_fermata_Pattern_1.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/281_c_jazz_minor_whole_note_long_tone_fermata_Pattern_1.cropped.png,c,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note for as long as you can. Make sure it has a clean ending!,long_tone
282,2,C Jazz Minor Quarter-Note Rhythm Pattern 2,282_c_jazz_minor_quarter-note_rhythm_Pattern_2.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/282_c_jazz_minor_quarter-note_rhythm_Pattern_2.cropped.png,c,jazz_minor,quarter-note,[],,"(4, 4)",,Play both notes evenly and in time.,rhythm
283,3,C Jazz Minor Quarter-Note Rhythm Pattern 3,283_c_jazz_minor_quarter-note_rhythm_Pattern_3.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/283_c_jazz_minor_quarter-note_rhythm_Pattern_3.cropped.png,c,jazz_minor,quarter-note,[],,"(4, 4)",,Play the notes evenly and precisely.,rhythm
284,4,C Jazz Minor Quarter-Note Rhythm Pattern 4,284_c_jazz_minor_quarter-note_rhythm_Pattern_4.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/284_c_jazz_minor_quarter-note_rhythm_Pattern_4.cropped.png,c,jazz_minor,quarter-note,[],,"(4, 4)",,"Quick, precise finger movement.",rhythm
